CAMPINA GRANDE (82795);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
29/05/2020;1800;23,4;78,0;952,2;3,6;18,0;10,0;;;;;
30/05/2020;0000;21,9;90,0;954,5;3,1;18,0;10,0;0,20;25,2;;;
30/05/2020;1200;21,7;94,0;954,2;2,6;18,0;10,0;;;;0,5;
30/05/2020;1800;25,1;81,0;951,6;3,1;14,0;8,8;;;;;
31/05/2020;0000;22,6;93,0;937,0;3,1;14,0;10,0;5,20;27,6;;;
31/05/2020;1200;23,5;86,0;954,4;1,5;18,0;10,0;;;;1,0;
31/05/2020;1800;25,9;74,0;951,8;3,1;9,0;7,5;;;;;
01/06/2020;0000;22,8;90,0;953,7;2,6;18,0;10,0;8,10;28,8;;;
01/06/2020;1200;23,1;90,0;954,6;3,1;18,0;8,8;;;;0,2;
01/06/2020;1800;28,7;67,0;951,5;3,1;9,0;6,3;;;;;
02/06/2020;0000;23,3;84,0;954,3;4,6;18,0;7,5;6,00;28,5;;;
02/06/2020;1200;24,0;86,0;955,5;2,6;14,0;8,8;;;;3,6;
02/06/2020;1800;27,5;65,0;951,9;3,1;14,0;7,5;;;;;
03/06/2020;0000;22,9;91,0;955,0;3,1;14,0;6,3;9,90;29,1;;;
03/06/2020;1200;24,3;77,0;956,6;3,1;14,0;5,0;;;;0,0;
03/06/2020;1800;28,7;63,0;951,9;3,6;14,0;3,8;;;;;
04/06/2020;0000;22,8;91,0;954,6;3,1;9,0;7,5;5,30;28,0;;;
04/06/2020;1200;24,9;80,0;956,0;4,1;9,0;8,8;;;;0,1;
04/06/2020;1800;23,1;94,0;953,9;3,1;9,0;8,8;;;;;
05/06/2020;0000;22,3;94,0;954,9;4,6;14,0;7,5;5,10;27,5;;;
05/06/2020;1200;23,7;88,0;955,9;3,6;18,0;8,8;;;;10,8;
05/06/2020;1800;27,5;67,0;953,4;;18,0;7,5;;;;;
06/06/2020;0000;22,8;87,0;956,0;2,6;14,0;7,5;4,10;27,7;;;
06/06/2020;1200;24,6;73,0;954,8;4,1;14,0;2,5;;;;0,0;
06/06/2020;1800;25,3;75,0;952,4;3,1;14,0;8,8;;;;;
07/06/2020;0000;21,9;95,0;955,1;3,1;18,0;8,8;2,00;26,4;;;
07/06/2020;1200;23,4;83,0;956,2;2,1;18,0;10,0;;;;1,2;
07/06/2020;1800;24,9;74,0;953,6;3,1;18,0;8,8;;;;;
08/06/2020;0000;22,0;89,0;955,2;2,1;14,0;8,8;8,30;28,0;;;
08/06/2020;1200;24,7;75,0;954,3;3,1;18,0;8,8;;;;0,0;
08/06/2020;1800;27,5;60,0;951,6;3,6;14,0;8,8;;;;;
09/06/2020;0000;23,1;88,0;953,6;2,1;14,0;7,5;3,30;27,4;;;
09/06/2020;1200;23,7;82,0;955,1;4,6;18,0;8,8;;;;0,0;
09/06/2020;1800;23,7;84,0;953,1;5,7;18,0;8,8;;;;;
10/06/2020;0000;22,1;98,0;953,9;3,1;18,0;8,8;4,10;27,6;;;
10/06/2020;1200;25,1;81,0;954,2;3,6;9,0;7,5;;;;1,2;
10/06/2020;1800;22,5;92,0;952,9;3,6;14,0;10,0;;;;;
11/06/2020;0000;20,7;96,0;954,5;1,5;14,0;10,0;3,70;26,4;;;
11/06/2020;1200;22,3;92,0;955,9;4,1;18,0;8,8;;;;28,3;
11/06/2020;1800;26,0;66,0;952,1;3,6;14,0;8,8;;;;;
12/06/2020;0000;21,7;95,0;954,8;3,1;14,0;8,8;9,50;27,4;;;
12/06/2020;1200;24,1;82,0;954,1;6,7;18,0;7,5;;;;3,4;
12/06/2020;1800;26,9;61,0;950,9;4,6;14,0;7,5;;;;;
13/06/2020;0000;22,3;85,0;952,9;6,7;9,0;2,5;9,10;28,2;;;
13/06/2020;1200;23,5;81,0;955,2;4,1;18,0;7,5;;;;0,0;
13/06/2020;1800;28,1;61,0;951,6;4,6;18,0;7,5;;;;;
14/06/2020;0000;23,5;84,0;955,2;4,1;18,0;8,8;0,00;22,8;;;
14/06/2020;1200;21,1;99,0;955,2;2,6;18,0;10,0;;;;6,2;
14/06/2020;1800;22,3;88,0;953,0;3,1;18,0;10,0;;;;;
15/06/2020;0000;21,1;97,0;954,8;2,6;18,0;0,0;7,90;28,1;;;
15/06/2020;1200;22,3;94,0;955,2;1,5;18,0;10,0;;;;7,0;
15/06/2020;1800;27,2;69,0;952,2;3,6;18,0;7,5;;;;;
16/06/2020;0000;21,0;98,0;955,7;3,6;18,0;10,0;0,20;24,2;;;
16/06/2020;1200;21,3;95,0;956,6;1,5;18,0;10,0;;;;8,2;
16/06/2020;1800;23,9;79,0;953,0;4,1;18,0;10,0;;;;;
17/06/2020;0000;21,0;87,0;954,7;2,1;18,0;2,5;3,20;25,6;;;
17/06/2020;1200;21,6;95,0;955,1;6,7;18,0;10,0;;;;8,2;
17/06/2020;1800;23,5;89,0;952,6;4,6;9,0;8,8;;;;;
18/06/2020;0000;20,7;92,0;955,0;4,6;18,0;2,5;2,20;25,6;;;
18/06/2020;1200;22,6;87,0;955,1;4,1;14,0;8,8;;;;2,5;
18/06/2020;1800;24,0;81,0;952,9;3,1;18,0;10,0;;;;;
19/06/2020;0000;20,2;98,0;955,7;3,6;14,0;10,0;0,00;24,0;;;
19/06/2020;1200;21,1;98,0;955,7;2,6;14,0;10,0;;;;8,0;
19/06/2020;1800;21,3;97,0;954,1;3,1;14,0;10,0;;;;;
20/06/2020;0000;20,4;98,0;955,4;2,1;18,0;10,0;4,00;26,2;;;
20/06/2020;1200;22,1;87,0;956,0;8,2;18,0;7,5;;;;32,7;
20/06/2020;1800;25,9;58,0;953,6;4,6;14,0;7,5;;;;;
21/06/2020;0000;21,3;90,0;956,6;4,6;18,0;7,5;5,50;25,8;;;
21/06/2020;1200;21,7;83,0;955,6;3,6;14,0;8,8;;;;3,2;
21/06/2020;1800;25,3;63,0;953,4;4,1;14,0;7,5;;;;;
22/06/2020;0000;21,1;85,0;954,6;2,1;18,0;0,0;7,60;26,6;;;
22/06/2020;1200;23,3;75,0;954,6;3,1;14,0;6,3;;;;0,0;
22/06/2020;1800;25,3;69,0;952,6;4,6;14,0;8,8;;;;;
23/06/2020;0000;21,4;82,0;952,9;2,6;18,0;0,0;10,20;27,3;;;
23/06/2020;1200;22,7;76,0;953,5;4,6;9,0;7,5;;;;0,0;
23/06/2020;1800;;;;;;;;;;;
24/06/2020;0000;21,4;85,0;952,7;3,6;9,0;2,5;7,70;26,8;;;
24/06/2020;1200;22,3;80,0;953,9;2,6;14,0;8,8;;;;0,0;
24/06/2020;1800;26,5;61,0;951,2;3,6;14,0;6,3;;;;;
25/06/2020;0000;21,2;78,0;953,4;4,6;18,0;0,0;8,10;27,2;;;
25/06/2020;1200;23,4;72,0;954,1;5,1;9,0;6,3;;;;0,3;
25/06/2020;1800;27,2;54,0;952,1;4,1;9,0;5,0;;;;;
26/06/2020;0000;21,0;80,0;954,6;2,1;14,0;2,5;0,00;24,9;;;
26/06/2020;1200;22,2;95,0;954,2;3,1;18,0;10,0;;;;0,2;
26/06/2020;1800;22,6;89,0;952,7;3,1;18,0;10,0;;;;;
27/06/2020;0000;20,5;94,0;953,8;1,5;18,0;10,0;5,70;25,6;;;
27/06/2020;1200;22,4;85,0;953,2;3,6;14,0;8,8;;;;1,5;
27/06/2020;1800;24,5;77,0;;2,6;14,0;8,8;;;;;
28/06/2020;0000;21,8;88,0;953,2;2,1;9,0;6,3;4,80;27,0;;;
28/06/2020;1200;22,5;83,0;954,8;4,1;18,0;8,8;;;;0,3;
28/06/2020;1800;26,9;61,0;951,6;4,6;18,0;3,8;;;;;
29/06/2020;0000;21,7;89,0;953,5;4,6;18,0;8,8;3,30;26,0;;;
29/06/2020;1200;22,2;84,0;954,4;3,1;14,0;8,8;;;;0,0;
29/06/2020;1800;21,9;87,0;952,6;3,6;18,0;10,0;;;;;
30/06/2020;0000;21,3;86,0;954,1;3,1;18,0;0,0;8,50;26,4;;;
30/06/2020;1200;22,9;82,0;953,6;3,1;14,0;8,8;;;;0,4;
30/06/2020;1800;26,0;66,0;950,8;3,6;14,0;6,3;;;;;
01/07/2020;0000;21,9;90,0;952,9;4,6;18,0;8,8;8,20;26,9;;;
01/07/2020;1200;22,7;79,0;953,7;2,1;18,0;7,5;;;;0,0;
01/07/2020;1800;26,2;65,0;950,3;2,1;18,0;5,0;;;;;
02/07/2020;0000;21,6;84,0;953,1;2,1;9,0;2,5;10,40;27,2;;;
02/07/2020;1200;23,0;78,0;953,8;2,1;14,0;2,5;;;;0,0;
02/07/2020;1800;27,1;62,0;950,5;2,6;14,0;5,0;;;;;
03/07/2020;0000;21,9;90,0;954,0;4,6;9,0;5,0;9,80;27,2;;;
03/07/2020;1200;23,5;79,0;954,4;3,1;14,0;7,5;;;;0,0;
03/07/2020;1800;25,4;70,0;951,8;4,1;9,0;7,5;;;;;
04/07/2020;0000;21,5;88,0;955,3;4,6;18,0;8,8;10,30;27,6;;;
04/07/2020;1200;23,8;69,0;954,1;2,1;9,0;1,3;;;;0,0;
04/07/2020;1800;27,1;57,0;951,8;4,6;18,0;6,3;;;;;
05/07/2020;0000;22,3;80,0;953,9;4,6;18,0;0,0;1,70;26,0;;;
05/07/2020;1200;22,5;84,0;953,8;2,6;18,0;8,8;;;;0,0;
05/07/2020;1800;21,5;99,0;953,5;4,1;18,0;10,0;;;;;
06/07/2020;0000;21,2;95,0;953,5;3,1;14,0;10,0;0,10;24,5;;;
06/07/2020;1200;22,5;95,0;953,9;2,6;14,0;10,0;;;;43,9;
06/07/2020;1800;22,4;96,0;951,2;3,6;14,0;10,0;;;;;
07/07/2020;0000;20,4;92,0;953,5;3,6;9,0;5,0;8,60;26,2;;;
07/07/2020;1200;21,9;84,0;953,7;1,5;18,0;3,8;;;;4,0;
07/07/2020;1800;25,9;62,0;950,8;3,1;14,0;5,0;;;;;
08/07/2020;0000;21,5;87,0;953,0;2,6;18,0;5,0;;;;;
08/07/2020;1200;23,2;80,0;953,4;2,6;14,0;7,5;;;;0,0;
08/07/2020;1800;25,6;69,0;951,0;3,6;9,0;3,8;;;;;
09/07/2020;0000;;;;;;;1,20;26,0;;;
09/07/2020;1200;22,0;92,0;955,2;2,6;9,0;10,0;;;;0,0;
09/07/2020;1800;21,8;95,0;953,9;1,5;9,0;10,0;;;;;
10/07/2020;0000;20,7;96,0;958,3;1,5;14,0;10,0;4,80;26,4;;;
10/07/2020;1200;23,2;84,0;955,0;3,6;9,0;8,8;;;;8,9;
10/07/2020;1800;24,3;79,0;953,2;4,1;9,0;8,8;;;;;
11/07/2020;0000;21,5;87,0;954,6;2,1;18,0;2,5;9,80;27,2;;;
11/07/2020;1200;23,4;76,0;955,0;2,6;18,0;2,5;;;;5,6;
11/07/2020;1800;27,1;54,0;951,6;3,6;18,0;5,0;;;;;
12/07/2020;0000;20,7;94,0;954,0;6,7;18,0;8,8;5,50;25,6;;;
12/07/2020;1200;21,5;90,0;955,0;5,1;18,0;10,0;;;;4,4;
12/07/2020;1800;24,6;66,0;952,3;4,6;14,0;6,3;;;;;
13/07/2020;0000;20,5;86,0;955,5;3,1;18,0;0,0;9,50;26,2;;;
13/07/2020;1200;23,1;75,0;955,6;4,1;14,0;1,3;;;;0,0;
13/07/2020;1800;25,5;56,0;953,0;5,1;14,0;7,5;;;;;
14/07/2020;0000;21,9;78,0;956,4;3,6;18,0;7,5;7,50;27,1;;;
14/07/2020;1200;23,2;82,0;955,6;2,6;14,0;8,8;;;;1,3;
14/07/2020;1800;25,9;64,0;953,0;3,1;14,0;6,3;;;;;
15/07/2020;0000;22,2;81,0;955,2;2,6;9,0;3,8;1,00;35,4;;;
15/07/2020;1200;21,1;86,0;956,6;1,5;18,0;8,8;;;;0,0;
15/07/2020;1800;24,9;74,0;953,3;3,1;9,0;8,8;;;;;
16/07/2020;0000;21,7;85,0;955,0;4,1;18,0;6,3;0,10;24,4;;;
16/07/2020;1200;20,7;99,0;956,6;2,6;14,0;10,0;;;;0,1;
16/07/2020;1800;23,2;95,0;953,9;4,1;9,0;8,8;;;;;
17/07/2020;0000;20,7;88,0;956,2;3,6;18,0;2,5;2,30;25,9;;;
17/07/2020;1200;22,6;75,0;956,1;4,1;18,0;2,5;;;;1,4;
17/07/2020;1800;24,4;75,0;953,1;2,6;18,0;8,8;;;;;
18/07/2020;0000;20,2;97,0;954,9;2,6;18,0;10,0;0,00;23,2;;;
18/07/2020;1200;20,0;97,0;956,5;2,1;23,0;10,0;;;;11,7;
18/07/2020;1800;22,7;96,0;953,8;2,6;14,0;10,0;;;;;
19/07/2020;0000;19,7;92,0;955,7;3,1;14,0;5,0;9,70;26,4;;;
19/07/2020;1200;21,9;87,0;955,7;3,1;18,0;7,5;;;;3,0;
19/07/2020;1800;;;;;;;;;;;
20/07/2020;0000;21,5;92,0;954,2;2,6;18,0;7,5;2,30;24,6;;;
20/07/2020;1200;22,6;84,0;954,0;5,7;14,0;8,8;;;;1,6;
20/07/2020;1800;23,0;86,0;951,9;4,1;14,0;8,8;;;;;
21/07/2020;0000;19,1;94,0;954,1;2,6;18,0;7,5;7,00;26,0;;;
21/07/2020;1200;20,4;87,0;954,3;2,1;18,0;8,8;;;;2,1;
21/07/2020;1800;25,9;59,0;951,6;4,1;18,0;5,0;;;;;
22/07/2020;0000;20,1;81,0;953,8;2,6;18,0;1,3;8,30;25,5;;;
22/07/2020;1200;22,6;73,0;954,9;4,1;9,0;6,3;;;;3,2;
22/07/2020;1800;26,2;59,0;951,5;2,6;9,0;3,8;;;;;
23/07/2020;0000;21,6;76,0;953,9;3,6;9,0;7,5;9,50;26,2;;;
23/07/2020;1200;21,9;77,0;954,7;3,6;18,0;6,3;;;;0,0;
23/07/2020;1800;25,9;58,0;952,5;4,6;9,0;5,0;;;;;
24/07/2020;0000;21,3;77,0;954,5;3,1;18,0;1,3;10,20;27,0;;;
24/07/2020;1200;22,3;69,0;955,1;3,1;18,0;0,0;;;;0,0;
24/07/2020;1800;26,9;54,0;951,8;3,6;9,0;3,8;;;;;
25/07/2020;0000;21,1;85,0;954,7;3,6;18,0;2,5;5,00;25,8;;;
25/07/2020;1200;21,2;94,0;955,9;2,6;14,0;10,0;;;;0,0;
25/07/2020;1800;25,7;61,0;954,3;6,2;18,0;6,3;;;;;
26/07/2020;0000;21,5;83,0;956,3;3,1;18,0;8,8;0,00;21,2;;;
26/07/2020;1200;19,9;91,0;955,9;4,1;18,0;10,0;;;;0,0;
26/07/2020;1800;20,7;95,0;954,5;3,1;18,0;10,0;;;;;
27/07/2020;0000;19,9;91,0;955,0;2,6;18,0;7,5;0,30;24,9;;;
27/07/2020;1200;19,6;97,0;956,5;4,6;9,0;10,0;;;;10,9;
27/07/2020;1800;23,8;79,0;953,4;3,1;14,0;8,8;;;;;
28/07/2020;0000;20,1;91,0;955,8;2,6;14,0;10,0;9,90;26,8;;;
28/07/2020;1200;22,3;77,0;955,8;5,1;14,0;7,5;;;;1,9;
28/07/2020;1800;26,6;55,0;952,8;5,7;14,0;6,3;;;;;
29/07/2020;0000;20,7;77,0;955,2;3,1;18,0;0,0;3,30;24,8;;;
29/07/2020;1200;22,3;83,0;955,0;3,1;18,0;8,8;;;;0,0;
29/07/2020;1800;22,9;84,0;953,6;4,6;18,0;7,5;;;;;
30/07/2020;0000;19,9;91,0;955,0;2,6;18,0;8,8;9,10;27,1;;;
30/07/2020;1200;22,1;71,0;956,1;4,1;14,0;7,5;;;;2,6;
30/07/2020;1800;26,8;47,0;952,0;4,1;18,0;2,5;;;;;
31/07/2020;0000;20,6;78,0;955,3;3,6;14,0;6,3;7,10;26,2;;;
31/07/2020;1200;21,3;84,0;955,5;3,1;14,0;8,8;;;;0,0;
31/07/2020;1800;25,8;60,0;953,2;4,6;18,0;7,5;;;;;
01/08/2020;0000;21,3;85,0;956,0;3,6;18,0;7,5;6,10;26,6;;;
01/08/2020;1200;21,1;91,0;955,8;3,1;18,0;8,8;;;;1,6;
01/08/2020;1800;25,8;66,0;952,9;5,1;14,0;3,8;;;;;
02/08/2020;0000;21,7;83,0;956,1;3,6;18,0;8,8;3,80;26,8;;;
02/08/2020;1200;21,9;85,0;957,4;2,6;18,0;10,0;;;;0,4;
02/08/2020;1800;26,0;64,0;954,3;3,6;14,0;7,5;;;;;
03/08/2020;0000;20,4;91,0;957,3;2,6;18,0;8,8;8,00;27,0;;;
03/08/2020;1200;22,3;77,0;948,3;4,6;18,0;7,5;;;;1,6;
03/08/2020;1800;26,7;54,0;955,5;3,6;14,0;7,5;;;;;
04/08/2020;0000;20,7;83,0;957,9;2,1;18,0;0,0;8,00;26,9;;;
04/08/2020;1200;20,9;82,0;958,9;3,6;9,0;8,8;;;;0,2;
04/08/2020;1800;26,2;53,0;955,1;4,1;9,0;5,0;;;;;
05/08/2020;0000;19,1;83,0;957,6;4,1;14,0;2,5;8,20;26,1;;;
05/08/2020;1200;22,3;69,0;957,7;5,7;18,0;7,5;;;;0,0;
05/08/2020;1800;25,3;55,0;954,7;4,6;18,0;7,5;;;;;
06/08/2020;0000;20,6;75,0;957,1;2,6;18,0;0,0;0,10;25,2;;;
06/08/2020;1200;21,1;79,0;956,9;3,6;14,0;8,8;;;;0,0;
06/08/2020;1800;24,9;57,0;955,0;5,7;18,0;8,8;;;;;
07/08/2020;0000;21,3;73,0;962,1;4,1;18,0;7,5;8,50;27,0;;;
07/08/2020;1200;22,4;71,0;957,5;4,6;14,0;7,5;;;;0,0;
07/08/2020;1800;25,7;53,0;954,7;4,1;14,0;2,5;;;;;
08/08/2020;0000;20,3;85,0;957,8;3,6;14,0;0,0;5,70;28,0;;;
08/08/2020;1200;24,1;68,0;958,4;3,6;14,0;7,5;;;;0,0;
08/08/2020;1800;27,2;53,0;954,5;4,6;14,0;6,3;;;;;
09/08/2020;0000;20,4;83,0;956,9;2,6;14,0;0,0;5,00;27,7;;;
09/08/2020;1200;21,0;95,0;957,9;2,6;14,0;10,0;;;;0,2;
09/08/2020;1800;26,7;65,0;953,4;3,1;14,0;7,5;;;;;
10/08/2020;0000;20,2;96,0;956,4;3,6;14,0;10,0;8,70;26,1;;;
10/08/2020;1200;28,0;51,0;956,1;3,1;18,0;8,8;;;;0,3;
10/08/2020;1800;26,1;50,0;952,4;4,6;14,0;7,5;;;;;
11/08/2020;0000;20,3;83,0;954,5;2,6;18,0;0,0;8,50;27,8;;;
11/08/2020;1200;21,9;78,0;954,9;4,6;18,0;7,5;;;;0,0;
11/08/2020;1800;27,3;48,0;951,6;3,1;14,0;7,5;;;;;
12/08/2020;0000;20,1;86,0;953,9;3,6;18,0;0,0;10,10;27,6;;;
12/08/2020;1200;22,4;71,0;955,0;3,1;14,0;7,5;;;;0,0;
12/08/2020;1800;26,9;58,0;950,9;4,1;9,0;6,3;;;;;
13/08/2020;0000;20,6;85,0;953,7;3,1;9,0;6,3;6,60;27,5;;;
13/08/2020;1200;21,2;87,0;955,1;4,1;14,0;10,0;;;;0,0;
13/08/2020;1800;25,8;65,0;951,7;4,6;14,0;7,5;;;;;
14/08/2020;0000;20,3;88,0;954,3;4,1;18,0;8,8;10,40;28,4;;;
14/08/2020;1200;21,9;75,0;954,8;4,1;9,0;7,5;;;;0,0;
14/08/2020;1800;28,5;48,0;950,7;3,1;18,0;2,5;;;;;
15/08/2020;0000;20,7;83,0;953,8;4,6;18,0;0,0;;27,2;;;
15/08/2020;1200;21,1;92,0;953,7;3,6;18,0;10,0;;;;1,6;
15/08/2020;1800;27,1;49,0;950,6;4,1;18,0;7,5;;;;;
16/08/2020;0000;21,3;81,0;952,7;1,5;8,0;1,3;5,80;26,6;;;
16/08/2020;1200;20,9;95,0;955,6;4,1;18,0;10,0;;;;2,8;
16/08/2020;1800;26,5;57,0;950,9;5,7;18,0;7,5;;;;;
17/08/2020;0000;20,9;88,0;953,0;3,6;9,0;2,5;9,50;28,1;;;
17/08/2020;1200;23,6;71,0;954,4;5,1;9,0;6,3;;;;0,6;
17/08/2020;1800;26,8;53,0;950,9;4,6;14,0;3,8;;;;;
18/08/2020;0000;20,9;82,0;953,0;4,1;9,0;0,0;9,30;27,4;;;
18/08/2020;1200;27,0;57,0;952,8;4,1;14,0;0,0;;;;0,0;
18/08/2020;1800;27,0;57,0;952,8;4,1;14,0;0,0;;;;;
19/08/2020;0000;20,9;90,0;953,9;5,1;14,0;7,5;10,40;28,2;;;
19/08/2020;1200;22,3;72,0;955,3;3,6;9,0;7,5;;;;0,0;
19/08/2020;1800;28,3;45,0;950,6;3,6;9,0;2,5;;;;;
20/08/2020;0000;21,1;79,0;955,4;4,1;18,0;0,0;;;;;
20/08/2020;1200;23,8;72,0;955,9;3,6;9,0;1,3;;;;0,0;
20/08/2020;1800;;;;;;;;;;;
21/08/2020;0000;;;;;;;6,20;28,4;;;
21/08/2020;1200;22,9;85,0;954,0;3,1;18,0;8,8;;;;0,6;
21/08/2020;1800;27,9;62,0;950,2;5,1;9,0;7,5;;;;;
22/08/2020;0000;21,8;84,0;953,2;4,6;18,0;10,0;10,40;29,9;;;
22/08/2020;1200;24,9;69,0;954,0;2,6;14,0;2,5;;;;0,0;
22/08/2020;1800;28,6;45,0;949,9;4,6;14,0;5,0;;;;;
23/08/2020;0000;20,9;92,0;953,6;4,1;18,0;8,8;10,20;28,9;;;
23/08/2020;1200;25,0;63,0;955,4;5,1;14,0;7,5;;;;0,0;
23/08/2020;1800;28,7;47,0;951,6;3,1;14,0;6,3;;;;;
24/08/2020;0000;20,9;89,0;954,6;5,1;18,0;0,0;9,70;29,0;;;
24/08/2020;1200;23,7;68,0;954,6;4,1;9,0;6,3;;;;0,0;
24/08/2020;1800;29,1;42,0;952,2;4,1;14,0;2,5;;;;;
25/08/2020;0000;21,5;71,0;952,6;2,6;18,0;0,0;10,20;31,2;;;
25/08/2020;1200;24,0;67,0;953,5;3,1;14,0;1,3;;;;0,0;
25/08/2020;1800;29,5;45,0;949,6;4,1;14,0;5,0;;;;;
26/08/2020;0000;22,2;78,0;952,9;4,1;14,0;8,8;8,80;29,3;;;
26/08/2020;1200;23,8;71,0;954,1;3,6;18,0;7,5;;;;0,2;
26/08/2020;1800;28,8;48,0;950,7;3,6;14,0;5,0;;;;;
27/08/2020;0000;21,7;82,0;953,6;3,6;9,0;2,5;10,60;29,2;;;
27/08/2020;1200;22,5;66,0;955,3;3,6;9,0;2,5;;;;0,0;
27/08/2020;1800;28,5;43,0;951,7;5,7;18,0;2,5;;;;;
28/08/2020;0000;20,7;77,0;954,7;6,7;18,0;0,0;9,40;22,7;;;
28/08/2020;1200;23,1;76,0;956,2;3,6;14,0;8,8;;;;0,0;
28/08/2020;1800;27,9;54,0;952,0;4,1;14,0;5,0;;;;;
29/08/2020;0000;21,2;88,0;955,1;3,6;14,0;1,3;7,50;27,9;;;
29/08/2020;1200;24,6;74,0;954,9;4,6;9,0;8,8;;;;0,0;
29/08/2020;1800;26,9;57,0;951,8;4,6;9,0;7,5;;;;;
30/08/2020;0000;21,1;88,0;954,1;3,6;18,0;8,8;8,00;29,0;;;
30/08/2020;1200;24,8;69,0;955,1;4,6;9,0;7,5;;;;0,0;
30/08/2020;1800;27,6;48,0;952,0;4,6;14,0;3,8;;;;;
31/08/2020;0000;22,7;75,0;954,7;4,6;9,0;7,5;7,30;28,3;;;
31/08/2020;1200;22,9;84,0;955,3;5,1;14,0;8,8;;;;5,0;
31/08/2020;1800;27,7;45,0;952,5;5,1;14,0;2,5;;;;;
01/09/2020;0000;21,2;76,0;955,2;3,6;18,0;0,0;7,30;27,6;;;
01/09/2020;1200;23,5;69,0;955,7;3,6;9,0;7,5;;;;0,6;
01/09/2020;1800;25,9;64,0;953,1;4,6;9,0;7,5;;;;;
02/09/2020;0000;21,7;82,0;954,7;6,7;18,0;8,8;6,00;28,3;;;
02/09/2020;1200;22,1;81,0;955,8;2,6;14,0;8,8;;;;6,7;
02/09/2020;1800;27,6;58,0;951,7;4,1;14,0;6,3;;;;;
03/09/2020;0000;20,2;95,0;954,6;2,1;14,0;10,0;2,90;24,6;;;
03/09/2020;1200;20,4;85,0;954,5;2,1;18,0;10,0;;;;0,7;
03/09/2020;1800;23,9;80,0;951,9;;18,0;10,0;;;;;
04/09/2020;0000;19,5;95,0;954,3;3,1;18,0;7,5;3,10;26,6;;;
04/09/2020;1200;21,3;99,0;956,3;6,2;18,0;8,8;;;;3,8;
04/09/2020;1800;26,5;54,0;953,5;5,7;18,0;8,8;;;;;
05/09/2020;0000;20,5;81,0;956,2;4,6;18,0;3,8;7,20;27,0;;;
05/09/2020;1200;22,4;71,0;956,4;3,6;14,0;10,0;;;;0,0;
05/09/2020;1800;26,9;48,0;954,3;6,7;18,0;7,5;;;;;
06/09/2020;0000;20,5;71,0;955,2;4,6;18,0;0,0;8,70;27,8;;;
06/09/2020;1200;22,5;71,0;954,9;3,1;18,0;8,8;;;;0,0;
06/09/2020;1800;27,5;47,0;950,4;6,2;18,0;7,5;;;;;
07/09/2020;0000;21,1;75,0;952,8;4,1;18,0;0,0;10,80;29,1;;;
07/09/2020;1200;22,7;68,0;953,7;4,6;9,0;7,5;;;;0,0;
07/09/2020;1800;28,1;49,0;949,7;4,1;14,0;1,3;;;;;
08/09/2020;0000;21,4;73,0;952,9;3,6;9,0;0,0;10,00;28,8;;;
08/09/2020;1200;23,5;68,0;953,9;5,7;18,0;7,5;;;;0,0;
08/09/2020;1800;28,3;43,0;950,9;6,7;9,0;7,5;;;;;
09/09/2020;0000;21,3;83,0;953,9;4,6;18,0;0,0;1,30;24,4;;;
09/09/2020;1200;;;;;;;;;;;
09/09/2020;1800;22,2;89,0;952,3;3,6;9,0;10,0;;;;;
10/09/2020;0000;20,8;96,0;956,1;3,1;18,0;8,8;8,70;29,1;;;
10/09/2020;1200;23,4;77,0;957,5;4,1;14,0;7,5;;;;3,4;
10/09/2020;1800;28,1;53,0;953,4;4,6;14,0;5,0;;;;;
11/09/2020;0000;21,4;82,0;955,8;3,6;9,0;6,3;6,00;28,0;;;
11/09/2020;1200;23,4;72,0;954,7;3,6;18,0;7,5;;;;0,0;
11/09/2020;1800;27,2;58,0;952,3;3,6;14,0;8,8;;;;;
12/09/2020;0000;21,1;78,0;954,4;4,6;14,0;5,0;8,40;28,0;;;
12/09/2020;1200;22,7;74,0;954,9;5,1;14,0;7,5;;;;0,0;
12/09/2020;1800;27,0;57,0;952,8;4,1;14,0;0,0;;;;;
13/09/2020;0000;20,9;75,0;954,8;4,1;9,0;2,5;9,10;29,5;;;
13/09/2020;1200;23,7;63,0;956,3;5,1;14,0;7,5;;;;0,0;
13/09/2020;1800;29,2;46,0;954,0;3,6;18,0;6,3;;;;;
14/09/2020;0000;21,0;81,0;956,0;3,6;14,0;0,0;2,40;24,4;;;
14/09/2020;1200;19,5;98,0;957,3;4,1;9,0;10,0;;;;4,4;
14/09/2020;1800;27,0;57,0;952,8;4,1;14,0;0,0;;;;;
15/09/2020;0000;20,7;90,0;956,0;3,6;18,0;7,5;7,70;27,9;;;
15/09/2020;1200;23,4;74,0;956,2;4,1;14,0;7,5;;;;4,5;
15/09/2020;1800;27,4;61,0;952,5;4,1;14,0;3,8;;;;;
16/09/2020;0000;21,6;85,0;995,1;3,6;9,0;3,8;2,10;26,6;;;
16/09/2020;1200;23,1;75,0;955,2;3,6;14,0;10,0;;;;0,6;
16/09/2020;1800;24,5;71,0;952,1;5,1;14,0;10,0;;;;;
17/09/2020;0000;20,8;85,0;954,0;3,1;9,0;1,3;10,30;29,4;;;
17/09/2020;1200;24,5;66,0;955,3;4,1;9,0;7,5;;;;0,6;
