JOAO PESSOA (82798);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
30/04/2020;1200;27,2;93,0;1014,6;0,5;14,0;10,0;;;20,2;12,0;
30/04/2020;1800;;;;;;;;;;;
01/05/2020;0000;25,4;99,0;1016,0;0,5;14,0;6,3;5,80;32,8;;;
01/05/2020;1200;;;;;;;;;;;
01/05/2020;1800;;;;;;;;;;;
02/05/2020;0000;27,6;82,0;1014,4;0,5;18,0;5,0;8,40;33,0;;;
02/05/2020;1200;30,4;71,0;1015,4;1,5;14,0;5,0;;;22,1;0,0;
02/05/2020;1800;;;;;;;;;;;
03/05/2020;0000;27,8;84,0;1014,3;1,0;14,0;6,3;7,00;33,3;;;
03/05/2020;1200;29,2;79,0;1013,6;2,1;14,0;6,3;;;20,8;23,6;
03/05/2020;1800;;;;;;;;;;;
04/05/2020;0000;27,4;83,0;1012,7;2,1;14,0;5,0;2,00;32,0;;;
04/05/2020;1200;30,2;75,0;1013,2;1,5;14,0;5,0;;;20,8;2,4;
04/05/2020;1800;;;;;;;;;;;
05/05/2020;0000;27,8;80,0;1013,3;0,5;14,0;5,0;3,60;31,4;;;
05/05/2020;1200;27,4;91,0;1012,7;2,1;18,0;6,3;;;21,0;27,4;
05/05/2020;1800;;;;;;;;;;;
06/05/2020;0000;28,0;81,0;1013,5;2,6;18,0;6,3;1,70;31,8;;;
06/05/2020;1200;30,2;75,0;1014,1;2,1;18,0;3,8;;;19,8;12,8;
06/05/2020;1800;;;;;;;;;;;
07/05/2020;0000;28,0;76,0;1012,5;0,5;14,0;3,8;8,30;32,4;;;
07/05/2020;1200;30,2;67,0;1013,2;1,5;14,0;5,0;;;20,6;9,2;
07/05/2020;1800;;;;;;;;;;;
08/05/2020;0000;27,2;78,0;1013,5;0,5;14,0;6,3;3,60;32,0;;;
08/05/2020;1200;30,2;69,0;1014,5;1,0;14,0;3,8;;;19,0;0,0;
08/05/2020;1800;;;;;;;;;;;
09/05/2020;0000;27,4;78,0;1014,5;0,5;14,0;3,8;7,50;32,4;;;
09/05/2020;1200;29,6;69,0;1015,3;0,5;18,0;2,5;;;20,0;0,0;
09/05/2020;1800;;;;;;;;;;;
10/05/2020;0000;27,8;72,0;1015,2;0,5;18,0;3,8;7,70;32,2;;;
10/05/2020;1200;29,4;74,0;1015,7;1,0;18,0;3,8;;;19,0;0,0;
10/05/2020;1800;;;;;;;;;;;
11/05/2020;0000;28,2;73,0;1015,2;2,6;18,0;3,8;8,50;32,4;;;
11/05/2020;1200;29,6;73,0;1014,7;1,5;14,0;5,0;;;19,8;0,0;
11/05/2020;1800;;;;;;;;;;;
12/05/2020;0000;28,0;76,0;1014,9;0,5;14,0;5,0;4,30;31,2;;;
12/05/2020;1200;28,0;87,0;1014,7;1,0;14,0;7,5;;;20,0;0,8;
12/05/2020;1800;;;;;;;;;;;
13/05/2020;0000;27,8;80,0;1013,7;0,5;18,0;6,3;8,00;32,0;;;
13/05/2020;1200;29,6;75,0;1012,9;2,6;14,0;6,3;;;19,8;1,0;
13/05/2020;1800;;;;;;;;;;;
14/05/2020;0000;25,8;92,0;1013,5;0,5;18,0;6,3;2,40;31,4;;;
14/05/2020;1200;25,2;99,0;1014,6;0,0;14,0;10,0;;;19,8;54,6;
14/05/2020;1800;;;;;;;;;;;
15/05/2020;0000;25,4;99,0;1013,7;0,0;14,0;10,0;0,00;26,6;;;
15/05/2020;1200;24,6;97,0;1014,9;1,0;18,0;10,0;;;20,2;84,8;
15/05/2020;1800;;;;;;;;;;;
16/05/2020;0000;24,4;99,0;1013,7;0,5;18,0;10,0;2,20;31,0;;;
16/05/2020;1200;27,2;85,0;1014,6;1,5;14,0;6,3;;;19,8;37,2;
16/05/2020;1800;;;;;;;;;;;
17/05/2020;0000;25,2;99,0;1015,2;0,5;18,0;6,3;3,70;31,8;;;
17/05/2020;1200;26,8;88,0;1015,0;0,5;14,0;6,3;;;19,8;2,4;
17/05/2020;1800;;;;;;;;;;;
18/05/2020;0000;27,6;84,0;1015,5;0,0;14,0;5,0;5,60;32,0;;;
18/05/2020;1200;28,6;83,0;1016,0;1,0;18,0;6,3;;;20,8;10,2;
18/05/2020;1800;;;;;;;;;;;
19/05/2020;0000;27,4;88,0;1015,6;0,5;18,0;3,8;7,60;32,6;;;
19/05/2020;1200;29,0;84,0;1015,6;1,5;14,0;5,0;;;21,0;3,8;
19/05/2020;1800;;;;;;;;;;;
20/05/2020;0000;27,2;90,0;1014,3;1,5;14,0;6,3;3,90;31,0;;;
20/05/2020;1200;27,2;97,0;1015,7;0,0;14,0;8,8;;;19,8;23,4;
20/05/2020;1800;;;;;;;;;;;
21/05/2020;0000;27,6;84,0;1015,2;1,0;18,0;6,3;6,50;32,0;;;
21/05/2020;1200;29,4;79,0;1014,7;2,6;14,0;6,3;;;20,6;4,4;
21/05/2020;1800;;;;;;;;;;;
22/05/2020;0000;26,0;94,0;1014,5;0,0;18,0;6,3;2,80;32,0;;;
22/05/2020;1200;29,0;79,0;1015,5;1,0;14,0;6,3;;;20,2;3,0;
22/05/2020;1800;;;;;;;;;;;
23/05/2020;0000;26,0;99,0;1014,9;1,0;14,0;10,0;0,00;26,2;;;
23/05/2020;1200;24,8;99,0;1015,5;2,6;18,0;10,0;;;19,2;138,6;
23/05/2020;1800;;;;;;;;;;;
24/05/2020;0000;24,0;99,0;1014,8;0,0;14,0;10,0;0,00;26,2;;;
24/05/2020;1200;25,2;98,0;1015,3;2,1;14,0;10,0;;;19,0;24,8;
24/05/2020;1800;;;;;;;;;;;
25/05/2020;0000;24,4;99,0;1014,6;0,5;18,0;6,3;0,30;29,8;;;
25/05/2020;1200;25,4;98,0;1015,0;0,0;14,0;6,3;;;19,8;20,3;
25/05/2020;1800;;;;;;;;;;;
26/05/2020;0000;25,4;98,0;1013,7;0,5;18,0;6,3;7,20;32,0;;;
26/05/2020;1200;29,2;82,0;1015,1;0,0;14,0;5,0;;;19,6;0,0;
26/05/2020;1800;;;;;;;;;;;
27/05/2020;0000;27,2;90,0;1014,4;0,0;14,0;3,8;7,70;31,6;;;
27/05/2020;1200;29,0;81,0;1014,5;0,5;18,0;6,3;;;20,0;0,0;
27/05/2020;1800;;;;;;;;;;;
28/05/2020;0000;27,4;88,0;1012,9;1,0;14,0;6,3;7,60;32,0;;;
28/05/2020;1200;29,4;80,0;1013,9;0,0;14,0;6,3;;;20,4;0,0;
28/05/2020;1800;;;;;;;;;;;
29/05/2020;0000;26,8;93,0;1014,1;0,5;14,0;7,5;0,00;;;;
29/05/2020;1200;24,4;95,0;1014,8;1,5;14,0;10,0;;;19,8;30,2;
29/05/2020;1800;;;;;;;;;;;
30/05/2020;0000;25,2;84,0;1013,8;;;;7,10;31,8;;;
30/05/2020;1200;28,0;78,0;1014,1;1,5;14,0;5,0;;;19,6;1,4;
30/05/2020;1800;;;;;;;;;;;
31/05/2020;0000;25,6;89,0;1014,4;0,5;14,0;5,0;6,50;31,0;;;
31/05/2020;1200;;;;;;;;;;;
31/05/2020;1800;;;;;;;;;;;
01/06/2020;0000;25,2;94,0;1014,0;0,5;18,0;6,3;7,60;31,4;;;
01/06/2020;1200;28,6;84,0;1015,1;0,0;14,0;5,0;;;19,2;0,1;
01/06/2020;1800;;;;;;;;;;;
02/06/2020;0000;27,2;89,0;1014,8;0,0;18,0;6,3;7,40;32,0;;;
02/06/2020;1200;28,8;80,0;1015,3;1,0;18,0;5,0;;;19,8;11,0;
02/06/2020;1800;;;;;;;;;;;
03/06/2020;0000;26,8;90,0;1014,5;0,0;14,0;5,0;7,60;31,8;;;
03/06/2020;1200;29,4;72,0;1017,1;0,5;14,0;3,8;;;20,0;0,0;
03/06/2020;1800;;;;;;;;;;;
04/06/2020;0000;27,2;84,0;1015,3;0,0;14,0;5,0;7,70;31,8;;;
04/06/2020;1200;29,8;74,0;1014,7;1,5;14,0;5,0;;;20,0;0,6;
04/06/2020;1800;;;;;;;;;;;
05/06/2020;0000;27,0;83,0;1015,5;;;;6,50;31,2;;;
05/06/2020;1200;27,8;84,0;1016,4;1,0;14,0;3,8;;;19,8;14,8;
05/06/2020;1800;;;;;;;;;;;
06/06/2020;0000;25,6;91,0;1016,5;0,0;14,0;5,0;2,90;30,4;;;
06/06/2020;1200;28,2;80,0;1015,4;1,5;18,0;3,8;;;19,6;15,6;
06/06/2020;1800;;;;;;;;;;;
07/06/2020;0000;24,4;98,0;1015,8;2,1;18,0;10,0;0,00;27,8;;;
07/06/2020;1200;25,2;94,0;1016,4;1,0;18,0;8,8;;;19,0;15,0;
07/06/2020;1800;;;;;;;;;;;
08/06/2020;0000;24,6;91,0;1015,4;0,0;18,0;5,0;7,00;31,0;;;
08/06/2020;1200;27,4;76,0;1015,0;2,1;14,0;5,0;;;19,6;0,0;
08/06/2020;1800;;;;;;;;;;;
09/06/2020;0000;25,6;89,0;1013,7;1,0;18,0;6,3;6,40;31,0;;;
09/06/2020;1200;26,6;88,0;1014,9;0,0;18,0;5,0;;;19,6;3,0;
09/06/2020;1800;;;;;;;;;;;
10/06/2020;0000;24,2;100,0;1014,5;0,0;18,0;5,0;2,10;30,0;;;
10/06/2020;1200;27,2;85,0;1014,4;0,5;18,0;5,0;;;19,0;5,0;
10/06/2020;1800;;;;;;;;;;;
11/06/2020;0000;23,6;97,0;1015,7;0,0;18,0;10,0;0,00;29,2;;;
11/06/2020;1200;25,2;97,0;1016,5;0,0;18,0;7,5;;;18,8;65,6;
11/06/2020;1800;;;;;;;;;;;
12/06/2020;0000;26,8;84,0;1014,7;0,5;18,0;7,5;8,00;31,0;;;
12/06/2020;1200;28,4;73,0;1013,8;1,5;14,0;5,0;;;21,0;0,5;
12/06/2020;1800;;;;;;;;;;;
13/06/2020;0000;26,0;86,0;1013,3;0,0;18,0;5,0;7,90;31,6;;;
13/06/2020;1200;28,2;83,0;1014,5;1,0;14,0;5,0;;;19,0;0,4;
13/06/2020;1800;;;;;;;;;;;
14/06/2020;0000;25,0;85,0;1014,8;0,0;18,0;5,0;3,10;30,8;;;
14/06/2020;1200;24,8;95,0;1016,0;0,5;14,0;6,3;;;18,6;4,4;
14/06/2020;1800;;;;;;;;;;;
15/06/2020;0000;24,6;93,0;1016,1;0,0;14,0;6,3;7,60;31,8;;;
15/06/2020;1200;27,6;75,0;1015,4;0,0;18,0;3,8;;;18,6;11,4;
15/06/2020;1800;;;;;;;;;;;
16/06/2020;0000;24,8;99,0;1015,7;0,0;18,0;8,8;0,00;27,4;;;
16/06/2020;1200;23,8;96,0;1017,6;0,0;18,0;10,0;;;18,8;44,2;
16/06/2020;1800;;;;;;;;;;;
17/06/2020;0000;25,0;86,0;1015,3;0,0;18,0;7,5;5,90;30,0;;;
17/06/2020;1200;27,8;79,0;1015,6;2,6;14,0;3,8;;;19,0;31,0;
17/06/2020;1800;;;;;;;;;;;
18/06/2020;0000;25,2;78,0;1015,1;0,0;14,0;3,8;0,90;30,0;;;
18/06/2020;1200;25,0;94,0;1015,0;0,5;18,0;6,3;;;18,6;2,4;
18/06/2020;1800;;;;;;;;;;;
19/06/2020;0000;23,0;98,0;1016,0;0,0;14,0;10,0;0,00;26,6;;;
19/06/2020;1200;24,0;99,0;1017,0;0,0;14,0;10,0;;;18,8;31,6;
19/06/2020;1800;;;;;;;;;;;
20/06/2020;0000;26,2;84,0;1016,3;1,0;14,0;6,3;5,60;30,0;;;
20/06/2020;1200;28,0;71,0;1016,3;3,1;14,0;5,0;;;18,0;53,2;
20/06/2020;1800;;;;;;;;;;;
21/06/2020;0000;24,6;87,0;1016,1;1,0;14,0;5,0;5,90;30,2;;;
21/06/2020;1200;28,0;57,0;1017,6;3,1;14,0;6,3;;;19,8;7,4;
21/06/2020;1800;;;;;;;;;;;
22/06/2020;0000;25,6;78,0;1015,4;1,0;18,0;3,8;3,50;30,2;;;
22/06/2020;1200;28,2;70,0;1015,6;3,1;18,0;3,8;;;20,0;0,0;
22/06/2020;1800;;;;;;;;;;;
23/06/2020;0000;26,2;79,0;1013,9;1,0;18,0;3,8;7,80;30,8;;;
23/06/2020;1200;28,0;67,0;1013,8;3,1;14,0;3,8;;;21,4;0,0;
23/06/2020;1800;;;;;;;;;;;
24/06/2020;0000;25,2;89,0;1013,1;0,5;14,0;3,8;6,10;30,2;;;
24/06/2020;1200;28,0;67,0;1013,9;2,6;14,0;3,8;;;19,4;0,2;
24/06/2020;1800;;;;;;;;;;;
25/06/2020;0000;24,6;84,0;1013,7;0,0;18,0;2,5;8,20;31,6;;;
25/06/2020;1200;29,2;59,0;1014,5;1,5;14,0;2,5;;;19,6;0,0;
25/06/2020;1800;;;;;;;;;;;
26/06/2020;0000;26,2;82,0;1014,7;0,0;18,0;5,0;5,40;30,0;;;
26/06/2020;1200;28,0;74,0;1014,8;3,1;14,0;3,8;;;20,0;0,2;
26/06/2020;1800;;;;;;;;;;;
27/06/2020;0000;24,8;82,0;1014,1;1,5;14,0;7,5;0,80;28,6;;;
27/06/2020;1200;25,4;93,0;1014,2;0,0;14,0;10,0;;;19,0;33,8;
27/06/2020;1800;;;;;;;;;;;
28/06/2020;0000;24,0;98,0;1014,6;0,0;14,0;7,5;5,70;30,4;;;
28/06/2020;1200;25,6;94,0;1015,7;0,0;14,0;5,0;;;18,8;23,6;
28/06/2020;1800;;;;;;;;;;;
29/06/2020;0000;23,2;96,0;1014,6;1,5;14,0;10,0;4,50;30,4;;;
29/06/2020;1200;27,6;75,0;1015,2;1,5;14,0;3,8;;;18,8;10,9;
29/06/2020;1800;;;;;;;;;;;
30/06/2020;0000;24,2;87,0;1014,8;0,5;14,0;5,0;7,10;30,4;;;
30/06/2020;1200;28,0;75,0;1014,3;2,6;14,0;3,8;;;18,4;0,0;
30/06/2020;1800;;;;;;;;;;;
01/07/2020;0000;24,6;91,0;1014,0;0,0;14,0;8,8;4,50;31,2;;;
01/07/2020;1200;24,8;90,0;1014,3;0,0;14,0;7,5;;;18,0;2,2;
01/07/2020;1800;;;;;;;;;;;
02/07/2020;0000;24,6;84,0;1014,1;0,0;14,0;2,5;5,00;30,6;;;
02/07/2020;1200;27,0;78,0;1014,7;1,5;14,0;7,5;;;18,0;0,0;
02/07/2020;1800;;;;;;;;;;;
03/07/2020;0000;24,0;98,0;1014,4;0,5;14,0;6,3;0,10;27,4;;;
03/07/2020;1200;26,0;90,0;1015,5;0,5;14,0;7,5;;;18,4;1,6;
03/07/2020;1800;;;;;;;;;;;
04/07/2020;0000;23,0;98,0;1015,8;0,0;18,0;8,8;7,60;30,2;;;
04/07/2020;1200;26,6;82,0;1015,6;1,5;14,0;3,8;;;18,0;27,0;
04/07/2020;1800;;;;;;;;;;;
05/07/2020;0000;24,4;88,0;1014,9;0,0;14,0;3,8;1,30;28,0;;;
05/07/2020;1200;27,2;80,0;1014,3;1,5;14,0;3,8;;;18,0;0,0;
05/07/2020;1800;;;;;;;;;;;
06/07/2020;0000;24,4;99,0;1014,0;1,5;14,0;10,0;1,80;29,0;;;
06/07/2020;1200;25,8;88,0;1014,5;0,0;14,0;8,8;;;19,6;57,6;
06/07/2020;1800;;;;;;;;;;;
07/07/2020;0000;24,0;83,0;1014,2;0,0;14,0;7,5;7,60;30,0;;;
07/07/2020;1200;26,6;78,0;1014,0;1,0;18,0;3,8;;;17,2;7,0;
07/07/2020;1800;;;;;;;;;;;
08/07/2020;0000;24,6;85,0;1014,1;0,5;18,0;8,8;7,50;30,2;;;
08/07/2020;1200;26,8;84,0;1013,7;1,0;18,0;3,8;;;18,8;4,8;
08/07/2020;1800;;;;;;;;;;;
09/07/2020;0000;24,8;95,0;1014,6;0,5;18,0;5,0;3,50;30,8;;;
09/07/2020;1200;23,8;99,0;1016,4;0,0;18,0;10,0;;;20,4;21,2;
09/07/2020;1800;;;;;;;;;;;
10/07/2020;0000;26,4;83,0;1016,5;0,5;18,0;6,3;7,70;31,0;;;
10/07/2020;1200;27,2;80,0;1015,3;2,1;18,0;5,0;;;22,9;4,6;
10/07/2020;1800;;;;;;;;;;;
11/07/2020;0000;25,0;90,0;1014,8;0,5;18,0;5,0;0,70;28,2;;;
11/07/2020;1200;23,8;91,0;1016,0;1,5;18,0;7,5;;;20,4;0,4;
11/07/2020;1800;;;;;;;;;;;
12/07/2020;0000;23,0;98,0;1014,2;0,0;18,0;10,0;7,40;30,0;;;
12/07/2020;1200;27,8;88,0;1015,5;2,1;14,0;5,0;;;22,7;23,6;
12/07/2020;1800;;;;;;;;;;;
13/07/2020;0000;25,0;81,0;1015,1;1,0;14,0;6,3;8,30;30,6;;;
13/07/2020;1200;27,4;73,0;1015,9;0,5;14,0;2,5;;;20,6;0,0;
13/07/2020;1800;;;;;;;;;;;
14/07/2020;0000;26,0;75,0;1016,1;0,0;14,0;3,8;7,40;30,6;;;
14/07/2020;1200;26,8;79,0;1015,4;1,5;18,0;6,3;;;21,2;0,0;
14/07/2020;1800;;;;;;;;;;;
15/07/2020;0000;25,8;78,0;1016,0;0,0;18,0;5,0;1,30;29,8;;;
15/07/2020;1200;25,2;84,0;1017,2;0,0;14,0;7,5;;;23,1;0,0;
15/07/2020;1800;;;;;;;;;;;
16/07/2020;0000;25,8;82,0;1016,0;0,0;14,0;7,5;0,80;28,6;;;
16/07/2020;1200;23,8;98,0;1017,0;1,5;18,0;7,5;;;21,8;11,0;
16/07/2020;1800;;;;;;;;;;;
17/07/2020;0000;24,8;85,0;1015,2;1,0;18,0;6,3;2,20;28,8;;;
17/07/2020;1200;25,2;82,0;1016,4;1,0;18,0;6,3;;;21,0;7,6;
17/07/2020;1800;;;;;;;;;;;
18/07/2020;0000;23,6;99,0;1016,4;1,5;18,0;6,3;0,00;26,4;;;
18/07/2020;1200;23,4;99,0;1016,9;0,0;18,0;10,0;;;21,8;57,2;
18/07/2020;1800;;;;;;;;;;;
19/07/2020;0000;23,2;96,0;1016,0;0,0;18,0;10,0;6,30;30,2;;;
19/07/2020;1200;;;;;;;;;;;
19/07/2020;1800;;;;;;;;;;;
20/07/2020;0000;24,4;95,0;1015,0;1,0;18,0;6,3;1,30;28,2;;;
20/07/2020;1200;25,4;90,0;1015,0;0,5;18,0;10,0;;;23,1;20,6;
20/07/2020;1800;;;;;;;;;;;
21/07/2020;0000;25,4;79,0;1014,0;0,0;18,0;6,3;6,60;29,8;;;
21/07/2020;1200;27,4;70,0;1015,0;3,1;14,0;3,8;;;22,1;5,5;
21/07/2020;1800;;;;;;;;;;;
22/07/2020;0000;25,4;66,0;1014,7;1,5;18,0;3,8;4,70;29,8;;;
22/07/2020;1200;27,0;68,0;1016,0;2,1;18,0;5,0;;;20,8;0,0;
22/07/2020;1800;;;;;;;;;;;
23/07/2020;0000;25,6;70,0;1014,8;1,0;18,0;5,0;7,60;29,8;;;
23/07/2020;1200;27,2;74,0;1015,8;3,6;14,0;5,0;;;22,5;0,0;
23/07/2020;1800;;;;;;;;;;;
24/07/2020;0000;25,0;82,0;1015,9;2,1;18,0;5,0;7,60;29,8;;;
24/07/2020;1200;26,0;75,0;1016,2;1,5;18,0;5,0;;;21,6;1,0;
24/07/2020;1800;;;;;;;;;;;
25/07/2020;0000;25,4;73,0;1015,1;1,0;18,0;6,3;7,30;29,4;;;
25/07/2020;1200;25,6;86,0;1016,4;5,1;18,0;6,3;;;22,1;0,4;
25/07/2020;1800;;;;;;;;;;;
26/07/2020;0000;24,0;89,0;1016,6;1,0;18,0;6,3;1,50;38,2;;;
26/07/2020;1200;24,8;88,0;1016,0;5,1;18,0;7,5;;;21,8;7,0;
26/07/2020;1800;;;;;;;;;;;
27/07/2020;0000;23,4;94,0;1015,8;0,0;18,0;10,0;6,60;30,0;;;
27/07/2020;1200;27,4;70,0;1016,8;2,6;14,0;6,3;;;22,9;13,4;
27/07/2020;1800;;;;;;;;;;;
28/07/2020;0000;25,4;73,0;1016,1;1,0;14,0;6,3;7,00;29,6;;;
28/07/2020;1200;26,0;83,0;1016,9;2,1;14,0;6,3;;;23,9;2,4;
28/07/2020;1800;;;;;;;;;;;
29/07/2020;0000;25,4;76,0;1015,2;0,5;18,0;5,0;4,70;29,4;;;
29/07/2020;1200;26,2;84,0;1015,6;1,0;14,0;6,3;;;21,2;0,6;
29/07/2020;1800;;;;;;;;;;;
30/07/2020;0000;25,0;78,0;1015,8;3,1;18,0;6,3;8,40;29,6;;;
30/07/2020;1200;25,0;78,0;1017,2;2,1;18,0;5,0;;;21,8;2,6;
30/07/2020;1800;;;;;;;;;;;
31/07/2020;0000;22,4;93,0;1016,5;1,5;18,0;7,5;5,20;29,4;;;
31/07/2020;1200;24,2;92,0;1016,7;0,5;14,0;10,0;;;20,8;3,0;
31/07/2020;1800;;;;;;;;;;;
01/08/2020;0000;25,4;81,0;1017,2;1,5;14,0;6,3;4,70;29,6;;;
01/08/2020;1200;27,2;81,0;1016,7;3,1;14,0;5,0;;;22,3;4,6;
01/08/2020;1800;;;;;;;;;;;
02/08/2020;0000;25,0;86,0;1017,2;0,0;18,0;5,0;3,90;29,0;;;
02/08/2020;1200;25,2;82,0;1018,0;2,1;18,0;5,0;;;22,1;7,2;
02/08/2020;1800;;;;;;;;;;;
03/08/2020;0000;25,0;74,0;1018,0;2,1;18,0;5,0;7,70;29,6;;;
03/08/2020;1200;25,6;81,0;1018,2;2,1;18,0;5,0;;;21,4;1,8;
03/08/2020;1800;;;;;;;;;;;
04/08/2020;0000;24,8;77,0;1018,1;1,5;18,0;6,3;8,40;29,0;;;
04/08/2020;1200;26,2;65,0;1019,2;2,1;14,0;5,0;;;21,2;0,1;
04/08/2020;1800;;;;;;;;;;;
05/08/2020;0000;23,2;91,0;1018,5;1,0;18,0;7,5;5,80;28,8;;;
05/08/2020;1200;25,4;78,0;1017,8;1,5;18,0;5,0;;;21,0;3,4;
05/08/2020;1800;;;;;;;;;;;
06/08/2020;0000;24,6;77,0;1016,9;1,0;18,0;6,3;2,80;29,0;;;
06/08/2020;1200;25,0;88,0;1017,8;3,1;18,0;6,3;;;21,6;2,4;
06/08/2020;1800;;;;;;;;;;;
07/08/2020;0000;25,8;59,0;1018,0;1,5;18,0;6,3;8,80;29,2;;;
07/08/2020;1200;27,6;64,0;1018,1;3,1;18,0;5,0;;;23,3;0,8;
07/08/2020;1800;;;;;;;;;;;
08/08/2020;0000;24,8;69,0;1018,6;1,5;18,0;5,0;7,60;29,8;;;
08/08/2020;1200;26,0;80,0;1018,0;2,6;14,0;5,0;;;21,2;2,2;
08/08/2020;1800;;;;;;;;;;;
09/08/2020;0000;25,2;82,0;1016,9;1,5;14,0;5,0;3,30;28,8;;;
09/08/2020;1200;24,8;90,0;1018,4;1,5;18,0;6,3;;;22,7;2,8;
09/08/2020;1800;;;;;;;;;;;
10/08/2020;0000;24,6;85,0;1016,8;;;;0,70;29,4;;;
10/08/2020;1200;27,4;59,0;1017,1;2,6;14,0;3,8;;;21,6;3,0;
10/08/2020;1800;;;;;;;;;;;
11/08/2020;0000;24,0;83,0;1016,0;3,1;14,0;7,5;8,10;29,8;;;
11/08/2020;1200;27,2;72,0;1015,7;2,1;14,0;5,0;;;22,5;2,8;
11/08/2020;1800;;;;;;;;;;;
12/08/2020;0000;24,8;80,0;1014,9;1,0;18,0;5,0;7,70;29,6;;;
12/08/2020;1200;27,2;74,0;1015,8;1,5;18,0;5,0;;;20,4;0,0;
12/08/2020;1800;;;;;;;;;;;
13/08/2020;0000;25,2;88,0;1014,7;0,5;18,0;5,0;5,00;29,8;;;
13/08/2020;1200;28,0;72,0;1015,6;1,5;14,0;5,0;;;21,8;0,0;
13/08/2020;1800;;;;;;;;;;;
14/08/2020;0000;25,4;76,0;1016,0;1,0;14,0;5,0;8,60;30,0;;;
14/08/2020;1200;27,8;58,0;1015,4;2,1;14,0;3,8;;;20,2;0,0;
14/08/2020;1800;;;;;;;;;;;
15/08/2020;0000;24,6;85,0;1015,4;1,5;18,0;3,8;8,20;30,0;;;
15/08/2020;1200;28,4;69,0;1014,6;2,1;14,0;3,8;;;22,9;0,2;
15/08/2020;1800;;;;;;;;;;;
16/08/2020;0000;25,0;90,0;1013,6;0,0;14,0;7,5;7,80;30,4;;;
16/08/2020;1200;;;;;;;;;;;
16/08/2020;1800;;;;;;;;;;;
17/08/2020;0000;26,2;77,0;1013,9;1,0;14,0;6,3;8,60;30,0;;;
17/08/2020;1200;28,4;67,0;1015,6;2,1;18,0;5,0;;;24,7;0,4;
17/08/2020;1800;;;;;;;;;;;
18/08/2020;0000;25,8;76,0;1013,7;1,5;14,0;5,0;7,80;30,8;;;
18/08/2020;1200;28,6;64,0;1015,0;0,5;14,0;2,5;;;24,3;0,0;
18/08/2020;1800;;;;;;;;;;;
19/08/2020;0000;26,2;73,0;1015,3;1,5;14,0;6,3;8,50;30,2;;;
19/08/2020;1200;27,4;63,0;1015,9;2,1;14,0;5,0;;;23,1;0,0;
19/08/2020;1800;;;;;;;;;;;
20/08/2020;0000;25,4;88,0;1014,6;1,5;14,0;5,0;8,40;31,0;;;
20/08/2020;1200;27,8;72,0;1016,2;1,0;14,0;3,8;;;20,6;0,0;
20/08/2020;1800;;;;;;;;;;;
21/08/2020;0000;24,6;82,0;1012,8;0,5;14,0;7,5;3,30;29,2;;;
21/08/2020;1200;25,2;92,0;1015,2;1,5;14,0;6,3;;;23,1;13,8;
21/08/2020;1800;;;;;;;;;;;
22/08/2020;0000;25,6;77,0;1013,9;0,5;18,0;6,3;8,10;29,6;;;
22/08/2020;1200;28,0;67,0;1015,0;2,1;18,0;5,0;;;21,8;3,8;
22/08/2020;1800;;;;;;;;;;;
23/08/2020;0000;26,0;82,0;1013,6;1,5;18,0;6,3;8,60;29,8;;;
23/08/2020;1200;27,8;70,0;1016,0;2,1;9,0;5,0;;;22,6;0,0;
23/08/2020;1800;;;;;;;;;;;
24/08/2020;0000;25,0;76,0;1015,1;1,0;14,0;5,0;;;;;
24/08/2020;1200;27,8;65,0;1015,4;1,0;14,0;3,8;;;20,2;0,0;
24/08/2020;1800;;;;;;;;;;;
25/08/2020;0000;;;;;;;9,30;30,0;;;
25/08/2020;1200;26,4;72,0;1013,8;1,5;18,0;5,0;;;20,0;0,0;
25/08/2020;1800;;;;;;;;;;;
26/08/2020;0000;25,2;77,0;1012,9;1,0;18,0;5,0;8,40;30,0;;;
26/08/2020;1200;26,6;74,0;1015,2;3,1;14,0;6,3;;;22,1;0,0;
26/08/2020;1800;;;;;;;;;;;
27/08/2020;0000;25,6;70,0;1015,2;1,0;14,0;5,0;9,00;29,8;;;
27/08/2020;1200;27,2;71,0;1016,5;3,1;18,0;5,0;;;21,4;0,0;
27/08/2020;1800;;;;;;;;;;;
28/08/2020;0000;25,0;71,0;1015,2;1,5;14,0;5,0;8,80;30,8;;;
28/08/2020;1200;28,2;71,0;1016,7;1,0;18,0;3,8;;;20,8;0,0;
28/08/2020;1800;;;;;;;;;;;
29/08/2020;0000;26,0;85,0;1015,9;0,5;18,0;5,0;6,00;30,4;;;
29/08/2020;1200;26,6;74,0;1016,5;0,5;14,0;7,5;;;24,1;0,0;
29/08/2020;1800;;;;;;;;;;;
30/08/2020;0000;26,6;74,0;1015,3;3,1;14,0;7,5;8,80;;;;
30/08/2020;1200;28,8;63,0;1016,5;3,1;14,0;5,0;;;25,3;0,0;
30/08/2020;1800;;;;;;;;;;;
31/08/2020;0000;26,0;78,0;1015,9;1,5;18,0;5,0;6,00;30,0;;;
31/08/2020;1200;28,0;67,0;1016,1;2,1;14,0;5,0;;;;1,8;
31/08/2020;1800;;;;;;;;;;;
01/09/2020;0000;23,8;88,0;1016,8;1,5;18,0;6,3;8,60;30,0;;;
