PATOS (82791);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
04/08/2018;1800;33,0;29,0;983,0;1,8;14,0;9,0;;;;;
05/08/2018;0000;28,6;39,0;984,0;4,6;14,0;0,0;10,40;35,3;;;
05/08/2018;1200;26,6;54,0;987,0;4,1;14,0;4,0;;;21,8;0,0;
05/08/2018;1800;34,2;34,0;982,3;2,0;14,0;6,0;;;;;
06/08/2018;0000;28,2;52,0;984,0;4,8;9,0;0,0;10,40;34,5;;;
06/08/2018;1200;26,8;52,0;987,8;4,1;14,0;5,0;;;21,8;0,0;
06/08/2018;1800;33,4;29,0;983,5;2,5;14,0;4,0;;;;;
07/08/2018;0000;28,2;46,0;986,0;5,0;14,0;0,0;10,50;34,6;;;
07/08/2018;1200;28,0;47,0;988,5;4,0;14,0;2,0;;;21,7;0,0;
07/08/2018;1800;33,8;29,0;983,5;3,3;14,0;5,0;;;;;
08/08/2018;0000;27,4;50,0;986,4;5,5;14,0;0,0;10,50;34,8;;;
08/08/2018;1200;26,6;52,0;989,3;4,0;5,0;0,0;;;21,0;0,0;
08/08/2018;1800;34,0;24,0;984,0;2,8;14,0;3,0;;;;;
09/08/2018;0000;27,6;47,0;986,2;5,8;14,0;0,0;10,50;35,2;;;
09/08/2018;1200;28,4;43,0;988,8;1,6;14,0;2,0;;;20,6;0,0;
09/08/2018;1800;34,0;27,0;984,0;2,3;14,0;6,0;;;;;
10/08/2018;0000;26,2;58,0;986,5;4,1;14,0;0,0;10,40;35,2;;;
10/08/2018;1200;27,0;60,0;989,0;4,0;9,0;6,0;;;21,8;0,0;
10/08/2018;1800;34,2;33,0;983,5;3,5;9,0;5,0;;;;;
11/08/2018;0000;28,4;46,0;985,0;5,3;14,0;0,0;10,20;35,5;;;
11/08/2018;1200;26,8;54,0;989,5;3,3;9,0;2,0;;;21,7;0,0;
11/08/2018;1800;34,2;24,0;984,2;2,1;14,0;5,0;;;;;
12/08/2018;0000;28,6;44,0;986,0;3,8;9,0;0,0;9,90;35,9;;;
12/08/2018;1200;27,0;60,0;988,4;2,0;9,0;4,0;;;21,7;0,0;
12/08/2018;1800;34,8;32,0;983,5;2,0;5,0;6,0;;;;;
13/08/2018;0000;28,6;56,0;985,0;4,1;14,0;0,0;9,40;35,3;;;
13/08/2018;1200;26,4;68,0;986,5;0,7;5,0;7,0;;;22,3;0,0;
13/08/2018;1800;34,0;32,0;981,0;1,8;14,0;5,0;;;;;
14/08/2018;0000;28,4;39,0;982,5;2,3;9,0;0,0;10,10;34,9;;;
14/08/2018;1200;26,8;55,0;986,5;4,1;14,0;4,0;;;22,3;0,0;
14/08/2018;1800;33,8;33,0;982,5;2,3;9,0;7,0;;;;;
15/08/2018;0000;27,6;50,0;982,7;5,0;14,0;0,0;10,00;34,8;;;
15/08/2018;1200;26,4;54,0;987,5;5,5;9,0;4,0;;;21,2;0,0;
15/08/2018;1800;33,4;27,0;984,1;2,3;14,0;7,0;;;;;
16/08/2018;0000;27,8;47,0;985,5;2,8;14,0;0,0;10,10;34,7;;;
16/08/2018;1200;27,4;50,0;989,4;5,0;14,0;5,0;;;22,3;0,0;
16/08/2018;1800;33,6;28,0;985,8;3,5;9,0;7,0;;;;;
17/08/2018;0000;27,4;47,0;987,0;5,5;14,0;0,0;9,00;34,5;;;
17/08/2018;1200;26,7;52,0;989,8;5,6;14,0;4,0;;;22,1;0,0;
17/08/2018;1800;33,2;27,0;985,3;2,3;14,0;7,0;;;;;
18/08/2018;0000;27,6;46,0;986,8;5,5;14,0;0,0;10,00;34,9;;;
18/08/2018;1200;26,8;51,0;989,1;4,3;14,0;4,0;;;20,9;0,0;
18/08/2018;1800;33,6;25,0;984,3;4,8;14,0;4,0;;;;;
19/08/2018;0000;28,2;32,0;985,9;4,0;14,0;0,0;9,20;34,1;;;
19/08/2018;1200;26,2;55,0;988,5;4,0;14,0;8,0;;;21,4;0,0;
19/08/2018;1800;33,2;29,0;984,3;5,0;14,0;3,0;;;;;
20/08/2018;0000;27,6;41,0;986,1;7,1;14,0;0,0;7,00;33,4;;;
20/08/2018;1200;24,4;60,0;989,5;2,6;14,0;1,0;;;21,2;0,0;
20/08/2018;1800;32,4;36,0;985,5;3,1;14,0;3,0;;;;;
21/08/2018;0000;27,6;47,0;988,4;5,3;14,0;0,0;9,70;35,2;;;
21/08/2018;1200;26,4;51,0;989,8;3,8;14,0;6,0;;;21,4;0,0;
21/08/2018;1800;34,0;28,0;984,4;3,1;14,0;5,0;;;;;
22/08/2018;0000;27,0;52,0;987,0;5,0;14,0;0,0;10,50;34,6;;;
22/08/2018;1200;27,0;47,0;989,9;2,5;14,0;3,0;;;20,8;0,0;
22/08/2018;1800;33,6;22,0;984,7;3,3;14,0;4,0;;;;;
23/08/2018;0000;27,6;50,0;985,5;6,3;14,0;0,0;10,60;34,3;;;
23/08/2018;1200;26,0;53,0;987,9;5,6;14,0;6,0;;;20,8;0,0;
23/08/2018;1800;33,0;25,0;983,6;4,0;9,0;4,0;;;;;
24/08/2018;0000;26,8;48,0;986,0;5,5;14,0;0,0;10,70;34,0;;;
24/08/2018;1200;27,4;46,0;987,8;4,8;9,0;3,0;;;20,8;0,0;
24/08/2018;1800;32,8;31,0;983,8;2,3;14,0;4,0;;;;;
25/08/2018;0000;28,4;45,0;985,8;4,6;14,0;0,0;10,70;35,6;;;
25/08/2018;1200;27,6;55,0;988,3;3,8;14,0;5,0;;;22,2;0,0;
25/08/2018;1800;34,4;29,0;983,8;4,3;14,0;6,0;;;;;
26/08/2018;0000;27,8;52,0;985,2;5,3;14,0;0,0;10,70;35,0;;;
26/08/2018;1200;27,2;49,0;989,0;3,6;14,0;5,0;;;21,2;0,0;
26/08/2018;1800;34,0;28,0;984,0;3,3;14,0;3,0;;;;;
27/08/2018;0000;28,0;38,0;985,5;4,6;14,0;0,0;10,70;34,6;;;
27/08/2018;1200;27,2;41,0;988,0;4,5;14,0;4,0;;;20,4;0,0;
27/08/2018;1800;33,4;21,0;983,5;3,6;14,0;4,0;;;;;
28/08/2018;0000;27,4;44,0;985,2;5,0;14,0;0,0;9,80;34,2;;;
28/08/2018;1200;27,2;52,0;988,5;3,5;9,0;6,0;;;21,5;0,0;
28/08/2018;1800;32,8;32,0;984,2;2,8;14,0;7,0;;;;;
29/08/2018;0000;28,2;45,0;986,2;4,1;14,0;0,0;9,90;33,6;;;
29/08/2018;1200;26,4;49,0;988,1;3,3;14,0;5,0;;;20,0;0,0;
29/08/2018;1800;32,4;31,0;983,7;3,6;14,0;8,0;;;;;
30/08/2018;0000;27,6;47,0;985,5;5,3;14,0;0,0;10,80;34,5;;;
30/08/2018;1200;26,6;51,0;987,7;3,6;14,0;4,0;;;21,6;0,0;
30/08/2018;1800;33,2;26,0;981,9;3,0;14,0;5,0;;;;;
31/08/2018;0000;26,2;55,0;984,0;5,5;14,0;0,0;10,80;34,7;;;
31/08/2018;1200;26,4;50,0;987,0;4,8;14,0;4,0;;;21,0;0,0;
31/08/2018;1800;33,4;21,0;981,9;3,8;14,0;3,0;;;;;
01/09/2018;0000;27,6;46,0;984,1;5,0;14,0;0,0;10,70;34,8;;;
01/09/2018;1200;26,4;51,0;986,8;3,1;9,0;2,0;;;21,2;0,0;
01/09/2018;1800;33,6;28,0;983,0;3,1;14,0;6,0;;;;;
02/09/2018;0000;29,6;41,0;984,5;4,5;14,0;0,0;10,50;34,8;;;
02/09/2018;1200;28,0;52,0;986,0;4,1;9,0;5,0;;;22,1;0,0;
02/09/2018;1800;33,4;32,0;983,0;5,8;9,0;7,0;;;;;
03/09/2018;0000;26,4;58,0;984,5;4,6;14,0;0,0;10,70;35,2;;;
03/09/2018;1200;27,4;51,0;986,0;2,5;14,0;4,0;;;21,6;0,0;
03/09/2018;1800;34,2;25,0;981,0;4,0;5,0;5,0;;;;;
04/09/2018;0000;28,4;44,0;982,6;4,6;14,0;0,0;10,60;36,0;;;
04/09/2018;1200;27,4;49,0;985,4;4,1;9,0;0,0;;;22,5;0,0;
04/09/2018;1800;34,8;27,0;979,3;2,3;14,0;5,0;;;;;
05/09/2018;0000;29,0;42,0;982,5;6,5;14,0;0,0;10,50;37,0;;;
05/09/2018;1200;27,0;54,0;986,0;2,5;9,0;0,0;;;22,3;0,0;
05/09/2018;1800;36,0;24,0;980,5;4,1;14,0;8,0;;;;;
06/09/2018;0000;29,0;43,0;983,5;5,0;14,0;0,0;10,20;34,9;;;
06/09/2018;1200;27,0;52,0;988,0;2,8;14,0;7,0;;;22,5;0,0;
06/09/2018;1800;33,6;31,0;983,0;3,0;14,0;8,0;;;;;
07/09/2018;0000;28,4;44,0;985,5;4,1;9,0;0,0;10,50;34,6;;;
07/09/2018;1200;27,6;52,0;987,2;3,5;9,0;8,0;;;21,8;0,0;
07/09/2018;1800;33,4;26,0;982,0;3,6;14,0;8,0;;;;;
08/09/2018;0000;27,8;40,0;984,0;5,3;14,0;0,0;10,60;34,1;;;
08/09/2018;1200;27,2;46,0;986,8;3,8;14,0;5,0;;;22,0;0,0;
08/09/2018;1800;32,8;24,0;981,8;3,5;14,0;4,0;;;;;
09/09/2018;0000;27,6;38,0;983,1;4,1;14,0;0,0;10,60;34,5;;;
09/09/2018;1200;27,8;57,0;986,9;3,1;14,0;4,0;;;21,5;0,0;
09/09/2018;1800;33,2;29,0;981,5;5,5;14,0;6,0;;;;;
10/09/2018;0000;28,4;43,0;983,5;5,0;14,0;0,0;10,60;36,3;;;
10/09/2018;1200;28,8;47,0;986,3;2,8;14,0;2,0;;;21,8;0,0;
10/09/2018;1800;35,4;26,0;981,0;3,1;14,0;7,0;;;;;
11/09/2018;0000;27,8;53,0;984,5;5,0;14,0;0,0;10,10;35,2;;;
11/09/2018;1200;27,2;54,0;987,1;4,3;14,0;4,0;;;23,1;0,0;
11/09/2018;1800;;;;;;;;;;;
12/09/2018;0000;27,8;50,0;985,5;7,6;14,0;0,0;10,60;35,3;;;
12/09/2018;1200;27,6;50,0;987,6;4,1;9,0;3,0;;;21,8;0,0;
12/09/2018;1800;;;;;;;;;;;
13/09/2018;0000;28,6;44,0;984,3;5,5;9,0;0,0;10,80;34,5;;;
13/09/2018;1200;27,4;39,0;987,6;3,0;14,0;2,0;;;21,3;0,0;
13/09/2018;1800;;;;;;;;;;;
14/09/2018;0000;26,8;35,0;984,3;5,3;14,0;0,0;10,70;34,8;;;
14/09/2018;1200;27,6;39,0;986,5;6,0;9,0;0,0;;;21,0;0,0;
14/09/2018;1800;;;;;;;;;;;
15/09/2018;0000;27,8;44,0;981,8;4,8;14,0;0,0;10,00;34,7;;;
15/09/2018;1200;26,2;53,0;986,8;3,5;14,0;8,0;;;21,2;0,0;
15/09/2018;1800;;;;;;;;;;;
16/09/2018;0000;27,6;49,0;984,1;6,3;14,0;0,0;9,70;34,6;;;
16/09/2018;1200;27,6;55,0;985,8;6,6;9,0;8,0;;;21,5;0,0;
16/09/2018;1800;;;;;;;;;;;
17/09/2018;0000;27,6;57,0;984,0;5,0;14,0;0,0;10,30;34,9;;;
17/09/2018;1200;28,4;52,0;986,7;6,0;14,0;7,0;;;22,1;0,0;
17/09/2018;1800;;;;;;;;;;;
18/09/2018;0000;27,8;44,0;983,8;5,5;14,0;0,0;10,30;34,4;;;
18/09/2018;1200;27,8;53,0;986,0;5,3;5,0;5,0;;;22,5;0,0;
18/09/2018;1800;;;;;;;;;;;
19/09/2018;0000;27,6;47,0;983,4;5,0;14,0;0,0;9,80;34,3;;;
19/09/2018;1200;27,2;54,0;986,0;5,0;14,0;8,0;;;22,5;0,0;
19/09/2018;1800;;;;;;;;;;;
20/09/2018;0000;27,0;52,0;985,5;6,3;14,0;0,0;8,40;34,6;;;
20/09/2018;1200;27,2;56,0;987,9;5,0;14,0;8,0;;;22,4;0,0;
20/09/2018;1800;;;;;;;;;;;
21/09/2018;0000;27,8;46,0;984,1;7,1;14,0;0,0;10,70;34,2;;;
21/09/2018;1200;27,8;50,0;986,7;4,1;5,0;7,0;;;23,7;0,0;
21/09/2018;1800;;;;;;;;;;;
22/09/2018;0000;27,6;49,0;983,0;5,3;14,0;0,0;10,60;35,1;;;
22/09/2018;1200;27,0;49,0;985,0;4,1;9,0;3,0;;;20,9;0,0;
22/09/2018;1800;;;;;;;;;;;
23/09/2018;0000;29,6;41,0;981,0;5,6;14,0;0,0;10,80;35,5;;;
23/09/2018;1200;27,2;51,0;985,0;3,6;14,0;2,0;;;21,8;0,0;
23/09/2018;1800;;;;;;;;;;;
24/09/2018;0000;28,6;52,0;982,5;4,8;14,0;0,0;10,90;35,5;;;
24/09/2018;1200;28,6;50,0;986,5;4,5;9,0;7,0;;;23,4;0,0;
24/09/2018;1800;;;;;;;;;;;
25/09/2018;0000;28,4;51,0;983,1;6,5;14,0;0,0;11,00;35,8;;;
25/09/2018;1200;28,2;50,0;986,4;5,6;9,0;4,0;;;23,1;0,0;
25/09/2018;1800;;;;;;;;;;;
26/09/2018;0000;28,0;53,0;982,7;5,3;14,0;0,0;10,70;35,7;;;
26/09/2018;1200;27,8;50,0;985,5;5,0;9,0;5,0;;;22,7;0,0;
26/09/2018;1800;;;;;;;;;;;
27/09/2018;0000;27,6;44,0;983,5;7,0;14,0;0,0;10,20;34,7;;;
27/09/2018;1200;28,4;47,0;986,2;5,5;9,0;5,0;;;22,1;0,0;
27/09/2018;1800;;;;;;;;;;;
28/09/2018;0000;28,2;52,0;983,2;5,8;9,0;0,0;10,70;36,3;;;
28/09/2018;1200;28,2;50,0;986,0;5,5;9,0;5,0;;;22,4;0,0;
28/09/2018;1800;;;;;;;;;;;
29/09/2018;0000;30,2;32,0;982,2;6,1;9,0;0,0;10,70;36,6;;;
29/09/2018;1200;27,8;55,0;986,0;5,5;9,0;3,0;;;22,5;0,0;
29/09/2018;1800;;;;;;;;;;;
30/09/2018;0000;29,0;54,0;981,7;5,5;9,0;0,0;9,70;36,1;;;
30/09/2018;1200;28,8;47,0;985,5;4,8;14,0;2,0;;;24,3;0,0;
30/09/2018;1800;;;;;;;;;;;
01/10/2018;0000;28,6;46,0;982,7;6,0;14,0;0,0;10,20;35,9;;;
01/10/2018;1200;27,4;47,0;985,7;3,6;14,0;3,0;;;22,3;0,0;
01/10/2018;1800;35,0;23,0;979,7;1,6;14,0;3,0;;;;;
02/10/2018;0000;28,6;40,0;982,5;5,0;14,0;0,0;10,10;35,7;;;
02/10/2018;1200;27,8;43,0;986,5;3,6;5,0;0,0;;;21,4;0,0;
02/10/2018;1800;34,6;25,0;980,7;1,8;5,0;3,0;;;;;
03/10/2018;0000;28,8;43,0;982,0;4,6;14,0;0,0;10,20;36,5;;;
03/10/2018;1200;28,8;52,0;986,5;3,3;9,0;4,0;;;23,0;0,0;
03/10/2018;1800;35,8;25,0;981,0;1,6;14,0;8,0;;;;;
04/10/2018;0000;29,2;52,0;982,0;6,6;14,0;0,0;10,10;36,4;;;
04/10/2018;1200;29,4;51,0;986,1;4,8;9,0;8,0;;;24,1;0,0;
04/10/2018;1800;35,4;29,0;980,6;2,6;9,0;7,0;;;;;
05/10/2018;0000;30,6;47,0;981,2;1,3;5,0;0,0;8,70;36,3;;;
05/10/2018;1200;27,6;57,0;984,7;2,8;14,0;9,0;;;24,7;0,0;
05/10/2018;1800;35,0;33,0;980,0;1,5;36,0;7,0;;;;;
06/10/2018;0000;29,0;50,0;983,0;5,5;14,0;0,0;4,00;34,4;;;
06/10/2018;1200;27,6;56,0;985,8;4,3;9,0;10,0;;;24,5;0,0;
06/10/2018;1800;33,8;34,0;981,8;2,0;14,0;6,0;;;;;
07/10/2018;0000;29,0;43,0;982,7;2,0;14,0;0,0;10,40;34,9;;;
07/10/2018;1200;28,6;51,0;987,2;3,3;5,0;3,0;;;22,3;0,0;
07/10/2018;1800;34,0;31,0;981,8;2,6;9,0;6,0;;;;;
08/10/2018;0000;28,8;48,0;983,5;5,0;14,0;0,0;10,90;35,4;;;
08/10/2018;1200;27,4;51,0;987,1;4,1;9,0;7,0;;;23,2;0,0;
08/10/2018;1800;34,4;24,0;982,0;4,6;14,0;5,0;;;;;
09/10/2018;0000;27,0;52,0;984,5;5,0;14,0;0,0;10,90;35,9;;;
09/10/2018;1200;27,6;49,0;987,2;6,3;5,0;4,0;;;22,3;0,0;
09/10/2018;1800;34,8;23,0;981,1;4,8;5,0;4,0;;;;;
10/10/2018;0000;26,8;52,0;982,6;6,8;14,0;0,0;10,90;36,0;;;
10/10/2018;1200;28,0;51,0;985,6;7,6;9,0;3,0;;;22,7;0,0;
10/10/2018;1800;35,0;27,0;980,5;4,3;9,0;6,0;;;;;
11/10/2018;0000;28,2;46,0;982,0;6,6;14,0;0,0;10,80;36,0;;;
11/10/2018;1200;28,4;47,0;986,5;4,3;9,0;5,0;;;22,9;0,0;
11/10/2018;1800;35,0;27,0;980,5;2,5;14,0;6,0;;;;;
12/10/2018;0000;28,4;50,0;982,0;8,3;9,0;0,0;10,70;36,2;;;
12/10/2018;1200;27,8;50,0;986,8;3,1;5,0;5,0;;;22,8;0,0;
12/10/2018;1800;35,2;26,0;982,0;3,1;14,0;6,0;;;;;
13/10/2018;0000;28,8;47,0;983,7;4,6;14,0;0,0;10,30;36,8;;;
13/10/2018;1200;28,6;50,0;987,0;4,1;9,0;4,0;;;23,3;0,0;
13/10/2018;1800;35,6;28,0;980,8;3,0;5,0;6,0;;;;;
14/10/2018;0000;27,2;58,0;984,5;7,5;14,0;0,0;10,80;36,9;;;
14/10/2018;1200;28,4;53,0;985,2;3,3;14,0;4,0;;;23,5;0,0;
14/10/2018;1800;35,6;36,0;980,2;1,5;36,0;8,0;;;;;
15/10/2018;0000;30,8;46,0;979,7;4,8;14,0;0,0;5,40;34,7;;;
15/10/2018;1200;26,6;64,0;984,5;1,5;14,0;10,0;;;25,5;0,0;
15/10/2018;1800;33,2;42,0;980,0;2,1;32,0;8,0;;;;;
16/10/2018;0000;28,8;60,0;981,5;4,5;5,0;0,0;7,50;34,6;;;
16/10/2018;1200;27,0;64,0;985,0;1,8;14,0;8,0;;;22,7;1,7;
16/10/2018;1800;33,2;42,0;980,9;2,8;36,0;6,0;;;;;
17/10/2018;0000;27,6;62,0;982,7;2,5;5,0;8,0;3,70;31,9;;;
17/10/2018;1200;28,2;56,0;985,0;1,5;14,0;10,0;;;24,1;0,0;
17/10/2018;1800;30,6;59,0;980,8;2,6;9,0;8,0;;;;;
18/10/2018;0000;27,8;60,0;984,0;5,0;14,0;10,0;8,80;36,4;;;
18/10/2018;1200;28,2;54,0;986,0;5,0;5,0;6,0;;;23,9;4,6;
18/10/2018;1800;35,0;31,0;979,5;3,0;36,0;6,0;;;;;
19/10/2018;0000;30,0;41,0;980,2;5,1;14,0;0,0;10,00;36,6;;;
19/10/2018;1200;28,2;50,0;984,0;2,6;14,0;4,0;;;23,1;0,0;
19/10/2018;1800;35,2;25,0;978,2;2,8;5,0;6,0;;;;;
20/10/2018;0000;29,8;38,0;980,5;3,6;14,0;0,0;11,00;38,0;;;
20/10/2018;1200;28,0;49,0;982,5;2,1;9,0;3,0;;;22,1;0,0;
20/10/2018;1800;36,8;29,0;976,3;2,3;32,0;6,0;;;;;
21/10/2018;0000;30,4;45,0;978,8;2,5;14,0;0,0;10,40;37,6;;;
21/10/2018;1200;28,2;49,0;984,0;2,5;14,0;0,0;;;22,4;0,0;
21/10/2018;1800;36,2;32,0;979,0;3,1;36,0;7,0;;;;;
22/10/2018;0000;29,6;58,0;981,0;3,6;14,0;10,0;10,40;37,5;;;
22/10/2018;1200;28,6;51,0;985,7;2,6;14,0;2,0;;;24,3;1,6;
22/10/2018;1800;36,4;24,0;979,5;4,1;5,0;4,0;;;;;
23/10/2018;0000;29,2;45,0;982,0;5,1;14,0;0,0;11,00;36,8;;;
23/10/2018;1200;28,4;50,0;985,9;4,6;9,0;3,0;;;23,1;0,0;
23/10/2018;1800;35,4;23,0;980,9;4,6;9,0;5,0;;;;;
24/10/2018;0000;30,4;33,0;983,0;5,5;14,0;0,0;10,20;35,8;;;
24/10/2018;1200;27,6;53,0;987,5;4,5;14,0;7,0;;;22,5;0,0;
24/10/2018;1800;34,8;31,0;981,5;3,5;9,0;6,0;;;;;
25/10/2018;0000;29,4;46,0;982,0;5,5;14,0;0,0;11,00;37,8;;;
25/10/2018;1200;28,2;53,0;986,0;4,5;5,0;3,0;;;22,9;0,0;
25/10/2018;1800;36,6;26,0;981,0;3,5;14,0;6,0;;;;;
26/10/2018;0000;30,0;46,0;979,7;5,6;14,0;0,0;10,90;37,7;;;
26/10/2018;1200;28,8;52,0;985,0;4,0;9,0;2,0;;;23,0;0,0;
26/10/2018;1800;36,6;29,0;978,5;3,3;9,0;6,0;;;;;
27/10/2018;0000;31,0;41,0;980,5;3,6;14,0;0,0;10,30;37,5;;;
27/10/2018;1200;29,0;48,0;985,0;4,0;14,0;4,0;;;23,1;0,0;
27/10/2018;1800;36,2;30,0;979,0;2,0;14,0;3,0;;;;;
28/10/2018;0000;30,8;39,0;980,0;2,5;5,0;0,0;11,10;37,7;;;
28/10/2018;1200;28,4;53,0;985,0;2,3;9,0;0,0;;;22,3;0,0;
28/10/2018;1800;36,4;29,0;980,0;2,1;5,0;5,0;;;;;
29/10/2018;0000;30,2;48,0;980,5;3,6;14,0;0,0;10,80;38,0;;;
29/10/2018;1200;28,6;54,0;985,9;3,0;14,0;5,0;;;23,5;0,0;
29/10/2018;1800;36,8;31,0;976,5;2,6;9,0;7,0;;;;;
30/10/2018;0000;31,2;45,0;979,5;5,0;9,0;0,0;9,80;36,6;;;
30/10/2018;1200;27,8;66,0;983,8;3,8;14,0;9,0;;;25,3;0,0;
30/10/2018;1800;35,2;29,0;979,5;3,5;14,0;6,0;;;;;
31/10/2018;0000;29,6;47,0;981,2;4,1;14,0;0,0;9,80;35,7;;;
31/10/2018;1200;29,0;50,0;985,0;6,0;14,0;8,0;;;23,9;0,0;
31/10/2018;1800;34,6;30,0;978,4;3,0;14,0;7,0;;;;;
01/11/2018;0000;28,6;51,0;980,4;5,8;14,0;0,0;10,80;36,6;;;
01/11/2018;1200;27,8;53,0;984,9;3,0;14,0;7,0;;;23,9;0,0;
01/11/2018;1800;35,2;26,0;979,0;1,0;14,0;6,0;;;;;
02/11/2018;0000;30,4;42,0;979,0;4,3;14,0;0,0;10,60;36,9;;;
02/11/2018;1200;29,2;48,0;984,5;4,1;14,0;5,0;;;23,6;0,0;
02/11/2018;1800;35,6;30,0;977,3;3,0;9,0;6,0;;;;;
03/11/2018;0000;31,6;35,0;978,0;4,1;14,0;0,0;10,20;36,9;;;
03/11/2018;1200;28,8;52,0;982,3;4,0;14,0;2,0;;;23,8;0,0;
03/11/2018;1800;35,8;28,0;976,7;3,3;5,0;6,0;;;;;
04/11/2018;0000;29,0;54,0;978,0;4,5;14,0;0,0;10,90;36,9;;;
04/11/2018;1200;28,8;50,0;981,5;5,3;5,0;4,0;;;24,6;0,0;
04/11/2018;1800;35,8;32,0;976,0;1,6;9,0;6,0;;;;;
05/11/2018;0000;30,4;42,0;976,5;7,3;9,0;0,0;9,50;37,9;;;
05/11/2018;1200;28,8;52,0;982,0;4,0;14,0;2,0;;;23,8;0,0;
05/11/2018;1800;36,6;30,0;975,0;1,6;5,0;5,0;;;;;
06/11/2018;0000;29,8;48,0;978,0;7,3;14,0;0,0;10,40;36,6;;;
06/11/2018;1200;29,0;50,0;981,5;3,5;14,0;5,0;;;24,4;0,0;
06/11/2018;1800;35,2;31,0;976,5;2,5;14,0;7,0;;;;;
07/11/2018;0000;29,4;45,0;977,5;5,5;14,0;0,0;10,60;36,9;;;
07/11/2018;1200;29,2;52,0;982,7;4,1;14,0;8,0;;;23,9;0,0;
07/11/2018;1800;35,6;29,0;977,8;0,8;9,0;5,0;;;;;
08/11/2018;0000;28,6;58,0;979,7;5,6;14,0;0,0;9,80;36,3;;;
08/11/2018;1200;29,6;45,0;982,4;4,1;14,0;3,0;;;24,1;0,0;
08/11/2018;1800;35,0;32,0;977,9;3,1;14,0;6,0;;;;;
09/11/2018;0000;29,6;48,0;980,0;3,5;14,0;0,0;10,90;37,7;;;
09/11/2018;1200;28,6;54,0;984,0;4,8;14,0;3,0;;;23,2;0,0;
09/11/2018;1800;36,4;23,0;976,8;3,0;9,0;5,0;;;;;
10/11/2018;0000;29,6;51,0;978,1;7,0;14,0;0,0;11,00;36,9;;;
10/11/2018;1200;29,0;50,0;982,0;3,8;14,0;5,0;;;24,4;0,0;
10/11/2018;1800;35,6;26,0;976,1;3,5;9,0;6,0;;;;;
11/11/2018;0000;29,6;43,0;977,5;4,6;14,0;0,0;10,50;37,0;;;
11/11/2018;1200;28,8;48,0;981,5;4,6;9,0;7,0;;;23,5;0,0;
11/11/2018;1800;36,0;28,0;976,0;3,1;9,0;6,0;;;;;
12/11/2018;0000;30,6;44,0;977,5;3,0;14,0;0,0;10,70;38,0;;;
12/11/2018;1200;29,4;48,0;982,0;5,3;5,0;7,0;;;23,3;0,0;
12/11/2018;1800;36,8;18,0;976,5;3,0;9,0;7,0;;;;;
13/11/2018;0000;31,4;38,0;978,0;5,0;14,0;0,0;9,80;37,5;;;
13/11/2018;1200;29,2;49,0;982,5;4,8;14,0;4,0;;;23,6;0,0;
13/11/2018;1800;36,2;26,0;976,4;4,0;5,0;7,0;;;;;
14/11/2018;0000;29,8;51,0;978,8;6,5;9,0;0,0;10,40;36,9;;;
14/11/2018;1200;28,8;52,0;983,0;6,6;14,0;6,0;;;24,1;0,0;
14/11/2018;1800;35,6;25,0;976,5;3,1;5,0;7,0;;;;;
15/11/2018;0000;29,6;47,0;978,0;5,6;14,0;0,0;8,90;37,7;;;
15/11/2018;1200;28,6;53,0;982,9;4,6;5,0;7,0;;;23,7;0,0;
15/11/2018;1800;36,4;22,0;977,4;4,1;5,0;6,0;;;;;
16/11/2018;0000;29,6;41,0;978,8;5,6;14,0;0,0;10,20;37,1;;;
16/11/2018;1200;28,2;51,0;983,6;3,0;14,0;5,0;;;23,4;0,0;
16/11/2018;1800;35,8;28,0;978,5;2,8;5,0;7,0;;;;;
17/11/2018;0000;29,6;47,0;980,5;4,5;14,0;0,0;11,30;37,5;;;
17/11/2018;1200;28,8;53,0;984,5;4,3;14,0;4,0;;;23,5;0,0;
17/11/2018;1800;36,2;21,0;979,0;3,1;9,0;6,0;;;;;
18/11/2018;0000;30,0;44,0;980,3;6,5;14,0;0,0;11,10;37,2;;;
18/11/2018;1200;29,6;49,0;983,4;5,8;14,0;8,0;;;24,2;0,0;
18/11/2018;1800;35,8;29,0;978,5;3,1;14,0;5,0;;;;;
19/11/2018;0000;30,6;40,0;980,0;6,5;14,0;0,0;11,00;36,4;;;
19/11/2018;1200;30,6;43,0;982,5;5,5;14,0;3,0;;;23,5;0,0;
19/11/2018;1800;35,0;26,0;977,0;3,0;9,0;6,0;;;;;
20/11/2018;0000;29,4;51,0;980,0;6,5;14,0;0,0;10,60;36,2;;;
20/11/2018;1200;29,6;48,0;983,6;5,3;9,0;5,0;;;23,9;0,0;
20/11/2018;1800;34,8;32,0;978,6;3,0;14,0;7,0;;;;;
21/11/2018;0000;29,6;49,0;980,7;5,5;14,0;0,0;10,60;37,2;;;
21/11/2018;1200;29,2;52,0;983,6;5,5;14,0;4,0;;;24,1;0,0;
21/11/2018;1800;35,8;26,0;978,0;4,5;9,0;7,0;;;;;
22/11/2018;0000;29,4;51,0;980,7;6,5;14,0;0,0;11,00;37,4;;;
22/11/2018;1200;29,4;51,0;983,7;5,0;14,0;2,0;;;24,5;0,0;
